item_id,item_type,source_table,source_id,item_label,current_value,knowledge_status,knowledge_method,evidence_level,recommended_sources,rationale,direct_expert_validation,optional_expert_review
KVI-0241,ingredient_benefit,ingredient_benefits.csv,146,Hydroxyethyl Urea -> hydrating,strength_score=7,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0242,ingredient_benefit,ingredient_benefits.csv,147,Hydroxyethyl Urea -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0243,ingredient_benefit,ingredient_benefits.csv,148,Sodium Polyglutamate -> hydrating,strength_score=7,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0244,ingredient_benefit,ingredient_benefits.csv,149,Sodium Polyglutamate -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0245,ingredient_benefit,ingredient_benefits.csv,150,N-Acetyl Glucosamine -> hydrating,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0246,ingredient_benefit,ingredient_benefits.csv,151,N-Acetyl Glucosamine -> brightening,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0247,ingredient_benefit,ingredient_benefits.csv,152,Piroctone Olamine -> oil_control,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0248,ingredient_benefit,ingredient_benefits.csv,153,Piroctone Olamine -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0249,ingredient_benefit,ingredient_benefits.csv,154,Succinic Acid -> acne_care,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0250,ingredient_benefit,ingredient_benefits.csv,155,Succinic Acid -> oil_control,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0251,ingredient_risk,ingredient_risks.csv,1,Urea -> dryness_irritation_risk,risk_score=3; condition=very_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0252,ingredient_risk,ingredient_risks.csv,2,Kaolin -> dryness_irritation_risk,risk_score=4; condition=dry_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0253,ingredient_risk,ingredient_risks.csv,3,Charcoal Powder -> dryness_irritation_risk,risk_score=4; condition=dry_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0254,ingredient_risk,ingredient_risks.csv,4,Salicylic Acid -> strong_exfoliant_risk,risk_score=8; condition=sensitive_or_barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0255,ingredient_risk,ingredient_risks.csv,5,Salicylic Acid -> photosensitivity_caution,risk_score=5; condition=daytime_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0256,ingredient_risk,ingredient_risks.csv,6,Salicylic Acid -> barrier_caution,risk_score=8; condition=barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0257,ingredient_risk,ingredient_risks.csv,7,Azelaic Acid -> dryness_irritation_risk,risk_score=5; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0258,ingredient_risk,ingredient_risks.csv,8,Sulfur -> dryness_irritation_risk,risk_score=7; condition=dry_or_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0259,ingredient_risk,ingredient_risks.csv,9,Lactic Acid -> strong_exfoliant_risk,risk_score=7; condition=sensitive_or_barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0260,ingredient_risk,ingredient_risks.csv,10,Lactic Acid -> photosensitivity_caution,risk_score=7; condition=daytime_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0261,ingredient_risk,ingredient_risks.csv,11,Lactic Acid -> barrier_caution,risk_score=7; condition=barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0262,ingredient_risk,ingredient_risks.csv,12,Mandelic Acid -> strong_exfoliant_risk,risk_score=6; condition=sensitive_or_barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0263,ingredient_risk,ingredient_risks.csv,13,Mandelic Acid -> photosensitivity_caution,risk_score=6; condition=daytime_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0264,ingredient_risk,ingredient_risks.csv,14,Mandelic Acid -> barrier_caution,risk_score=6; condition=barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0265,ingredient_risk,ingredient_risks.csv,15,Glycolic Acid -> strong_exfoliant_risk,risk_score=9; condition=sensitive_or_barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0266,ingredient_risk,ingredient_risks.csv,16,Glycolic Acid -> photosensitivity_caution,risk_score=8; condition=daytime_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0267,ingredient_risk,ingredient_risks.csv,17,Glycolic Acid -> barrier_caution,risk_score=9; condition=barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0268,ingredient_risk,ingredient_risks.csv,18,Gluconolactone -> strong_exfoliant_risk,risk_score=4; condition=very_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0269,ingredient_risk,ingredient_risks.csv,19,Gluconolactone -> photosensitivity_caution,risk_score=4; condition=daytime_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0270,ingredient_risk,ingredient_risks.csv,20,Lactobionic Acid -> strong_exfoliant_risk,risk_score=4; condition=very_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0271,ingredient_risk,ingredient_risks.csv,21,Lactobionic Acid -> photosensitivity_caution,risk_score=4; condition=daytime_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0272,ingredient_risk,ingredient_risks.csv,22,Retinyl Palmitate -> strong_exfoliant_risk,risk_score=5; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0273,ingredient_risk,ingredient_risks.csv,23,Retinyl Palmitate -> photosensitivity_caution,risk_score=6; condition=daytime_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0274,ingredient_risk,ingredient_risks.csv,24,Bakuchiol -> dryness_irritation_risk,risk_score=3; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0275,ingredient_risk,ingredient_risks.csv,25,Zinc Oxide -> dryness_irritation_risk,risk_score=2; condition=dry_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0276,ingredient_risk,ingredient_risks.csv,26,Titanium Dioxide -> dryness_irritation_risk,risk_score=2; condition=dry_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0277,ingredient_risk,ingredient_risks.csv,27,Avobenzone -> photosensitivity_caution,risk_score=2; condition=general_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0278,ingredient_risk,ingredient_risks.csv,28,Octocrylene -> photosensitivity_caution,risk_score=2; condition=general_use,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0279,ingredient_risk,ingredient_risks.csv,29,Octocrylene -> unknown_safety,risk_score=3; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0280,ingredient_risk,ingredient_risks.csv,30,Fragrance -> fragrance_risk,risk_score=8; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0281,ingredient_risk,ingredient_risks.csv,31,Limonene -> fragrance_risk,risk_score=7; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0282,ingredient_risk,ingredient_risks.csv,32,Linalool -> fragrance_risk,risk_score=7; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0283,ingredient_risk,ingredient_risks.csv,33,Citral -> fragrance_risk,risk_score=7; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0284,ingredient_risk,ingredient_risks.csv,34,Geraniol -> fragrance_risk,risk_score=7; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0285,ingredient_risk,ingredient_risks.csv,35,Alcohol Denat. -> alcohol_denat_risk,risk_score=8; condition=dry_or_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0286,ingredient_risk,ingredient_risks.csv,36,Alcohol Denat. -> dryness_irritation_risk,risk_score=7; condition=dry_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0287,ingredient_risk,ingredient_risks.csv,37,Menthol -> dryness_irritation_risk,risk_score=6; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0288,ingredient_risk,ingredient_risks.csv,38,Menthol -> barrier_caution,risk_score=5; condition=barrier_damage,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0289,ingredient_risk,ingredient_risks.csv,39,Peppermint Oil -> essential_oil_risk,risk_score=8; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0290,ingredient_risk,ingredient_risks.csv,40,Peppermint Oil -> fragrance_risk,risk_score=7; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0291,ingredient_risk,ingredient_risks.csv,41,Lavandula Angustifolia Oil -> essential_oil_risk,risk_score=8; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0292,ingredient_risk,ingredient_risks.csv,42,Lavandula Angustifolia Oil -> fragrance_risk,risk_score=7; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0293,ingredient_risk,ingredient_risks.csv,43,Eucalyptus Globulus Leaf Oil -> essential_oil_risk,risk_score=8; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0294,ingredient_risk,ingredient_risks.csv,44,Eucalyptus Globulus Leaf Oil -> fragrance_risk,risk_score=7; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0295,ingredient_risk,ingredient_risks.csv,45,Melaleuca Alternifolia Leaf Oil -> essential_oil_risk,risk_score=8; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0296,ingredient_risk,ingredient_risks.csv,46,Melaleuca Alternifolia Leaf Oil -> fragrance_risk,risk_score=7; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0297,ingredient_risk,ingredient_risks.csv,47,Phenoxyethanol -> unknown_safety,risk_score=2; condition=very_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0298,ingredient_risk,ingredient_risks.csv,48,Sodium Benzoate -> unknown_safety,risk_score=2; condition=very_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0299,ingredient_risk,ingredient_risks.csv,49,Potassium Sorbate -> unknown_safety,risk_score=2; condition=very_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0300,ingredient_risk,ingredient_risks.csv,50,Citric Acid -> dryness_irritation_risk,risk_score=3; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0301,ingredient_risk,ingredient_risks.csv,51,Sodium Hydroxide -> unknown_safety,risk_score=2; condition=very_sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0302,ingredient_risk,ingredient_risks.csv,52,Piroctone Olamine -> unknown_safety,risk_score=3; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0303,ingredient_risk,ingredient_risks.csv,53,Succinic Acid -> dryness_irritation_risk,risk_score=4; condition=sensitive_skin,source_documented,trusted_source_literature_review,source_supported_seed,CosIng;COSMILE;CosmeticsInfo;curated literature synthesis,"Risk tag dan skor dipakai untuk kehati-hatian pada kondisi sensitif, kering, atau barrier terganggu.",not_performed,available_if_required
KVI-0304,skin_type_mapping,skin_types.csv,1,berminyak,oiliness=8; dryness=2; sensitivity=4; barrier_damage=3,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,"Skor default dibuat sebagai representasi fuzzy 0-10 untuk kebutuhan rekomendasi, bukan diagnosis kulit.",not_performed,available_if_required
KVI-0305,skin_type_mapping,skin_types.csv,2,kering,oiliness=2; dryness=8; sensitivity=5; barrier_damage=5,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,"Skor default dibuat sebagai representasi fuzzy 0-10 untuk kebutuhan rekomendasi, bukan diagnosis kulit.",not_performed,available_if_required
KVI-0306,skin_type_mapping,skin_types.csv,3,kombinasi,oiliness=6; dryness=5; sensitivity=4; barrier_damage=3,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,"Skor default dibuat sebagai representasi fuzzy 0-10 untuk kebutuhan rekomendasi, bukan diagnosis kulit.",not_performed,available_if_required
KVI-0307,skin_type_mapping,skin_types.csv,4,normal,oiliness=4; dryness=4; sensitivity=3; barrier_damage=2,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,"Skor default dibuat sebagai representasi fuzzy 0-10 untuk kebutuhan rekomendasi, bukan diagnosis kulit.",not_performed,available_if_required
KVI-0308,skin_type_mapping,skin_types.csv,5,sensitif,oiliness=4; dryness=5; sensitivity=9; barrier_damage=6,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,"Skor default dibuat sebagai representasi fuzzy 0-10 untuk kebutuhan rekomendasi, bukan diagnosis kulit.",not_performed,available_if_required
KVI-0309,skin_condition_mapping,skin_conditions.csv,1,jerawat,acne=8; dullness=2; redness=4; barrier_damage=3; dryness=2; oiliness=6,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,Kontribusi kondisi kulit dipakai untuk menaikkan kebutuhan fuzzy tertentu secara terbatas dan informatif.,not_performed,available_if_required
KVI-0310,skin_condition_mapping,skin_conditions.csv,2,komedo,acne=6; dullness=2; redness=2; barrier_damage=2; dryness=1; oiliness=7,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,Kontribusi kondisi kulit dipakai untuk menaikkan kebutuhan fuzzy tertentu secara terbatas dan informatif.,not_performed,available_if_required
KVI-0311,skin_condition_mapping,skin_conditions.csv,3,dehidrasi,acne=1; dullness=4; redness=3; barrier_damage=5; dryness=8; oiliness=2,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,Kontribusi kondisi kulit dipakai untuk menaikkan kebutuhan fuzzy tertentu secara terbatas dan informatif.,not_performed,available_if_required
KVI-0312,skin_condition_mapping,skin_conditions.csv,4,kemerahan,acne=2; dullness=2; redness=8; barrier_damage=6; dryness=4; oiliness=3,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,Kontribusi kondisi kulit dipakai untuk menaikkan kebutuhan fuzzy tertentu secara terbatas dan informatif.,not_performed,available_if_required
KVI-0313,skin_condition_mapping,skin_conditions.csv,5,skin_barrier_terganggu,acne=2; dullness=3; redness=6; barrier_damage=9; dryness=7; oiliness=3,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,Kontribusi kondisi kulit dipakai untuk menaikkan kebutuhan fuzzy tertentu secara terbatas dan informatif.,not_performed,available_if_required
KVI-0314,skin_condition_mapping,skin_conditions.csv,6,kusam,acne=1; dullness=8; redness=2; barrier_damage=2; dryness=3; oiliness=3,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,Kontribusi kondisi kulit dipakai untuk menaikkan kebutuhan fuzzy tertentu secara terbatas dan informatif.,not_performed,available_if_required
KVI-0315,skin_condition_mapping,skin_conditions.csv,7,bekas_jerawat_ringan,acne=2; dullness=7; redness=2; barrier_damage=2; dryness=2; oiliness=3,source_documented,trusted_source_literature_review,rule_engine_design,skincare domain literature;fuzzy Mamdani design rationale,Kontribusi kondisi kulit dipakai untuk menaikkan kebutuhan fuzzy tertentu secara terbatas dan informatif.,not_performed,available_if_required
KVI-0316,condition_ingredient_rule,condition_ingredient_rules.csv,1,jerawat -> acne_care,caution=dryness_irritation_risk; priority=8,source_documented,trusted_source_literature_review,rule_engine_design,COSMILE;CosmeticsInfo;curated literature synthesis,Mapping kondisi ke benefit/risk dibuat untuk menghubungkan kebutuhan kulit dengan tag ingredient.,not_performed,available_if_required
KVI-0317,condition_ingredient_rule,condition_ingredient_rules.csv,2,komedo -> exfoliating,caution=strong_exfoliant_risk; priority=7,source_documented,trusted_source_literature_review,rule_engine_design,COSMILE;CosmeticsInfo;curated literature synthesis,Mapping kondisi ke benefit/risk dibuat untuk menghubungkan kebutuhan kulit dengan tag ingredient.,not_performed,available_if_required
KVI-0318,condition_ingredient_rule,condition_ingredient_rules.csv,3,dehidrasi -> hydrating,caution=dryness_irritation_risk; priority=9,source_documented,trusted_source_literature_review,rule_engine_design,COSMILE;CosmeticsInfo;curated literature synthesis,Mapping kondisi ke benefit/risk dibuat untuk menghubungkan kebutuhan kulit dengan tag ingredient.,not_performed,available_if_required
